Sender Identifier: regionB
Poll interval: 100ms
"Start Time:java.util.GregorianCalendar[time=1304425788213,areFieldsSet=true,areAllFieldsSet=true,lenient=true,zone=sun.util.calendar.ZoneInfo[id=""UTC"",offset=0,dstSavings=0,useDaylight=false,transitions=0,lastRule=null],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2011,MONTH=4,WEEK_OF_YEAR=19,WEEK_OF_MONTH=1,DAY_OF_MONTH=3,DAY_OF_YEAR=123,DAY_OF_WEEK=3,DAY_OF_WEEK_IN_MONTH=1,AM_PM=1,HOUR=0,HOUR_OF_DAY=12,MINUTE=29,SECOND=48,MILLISECOND=213,ZONE_OFFSET=0,DST_OFFSET=0]"
Data format: Time in millis: File content on S3
1304427954836:199 1304427951978
1304427954948:199 1304427951978
1304427955064:199 1304427951978
1304427955176:199 1304427951978
1304427955296:199 1304427951978
1304427955412:199 1304427951978
1304427955528:199 1304427951978
1304427955668:199 1304427951978
1304427955818:199 1304427951978
1304427955932:199 1304427951978
1304427956044:199 1304427951978
1304427956160:199 1304427951978
1304427956284:199 1304427951978
1304427956396:199 1304427951978
1304427956512:199 1304427951978
1304427956624:199 1304427951978
1304427956740:199 1304427951978
1304427956876:199 1304427951978
1304427956992:199 1304427951978
1304427957104:199 1304427951978
1304427957240:199 1304427951978
1304427957352:199 1304427951978
1304427957468:199 1304427951978
1304427957580:199 1304427951978
1304427957700:199 1304427951978
1304427957812:199 1304427951978
1304427957924:199 1304427951978
1304427958036:199 1304427951978
1304427958148:199 1304427951978
1304427958260:199 1304427951978
1304427958372:199 1304427951978
1304427958484:199 1304427951978
1304427958596:199 1304427951978
1304427958708:199 1304427951978
1304427958824:199 1304427951978
1304427958936:199 1304427951978
1304427959052:199 1304427951978
1304427959164:199 1304427951978
1304427959280:199 1304427951978
1304427959392:199 1304427951978
1304427959512:199 1304427951978
1304427959632:199 1304427951978
1304427959772:199 1304427951978
1304427959884:199 1304427951978
1304427959996:199 1304427951978
1304427960108:199 1304427951978
1304427960228:199 1304427951978
1304427960344:199 1304427951978
1304427960456:199 1304427951978
1304427960576:199 1304427951978
1304427960688:199 1304427951978
1304427960800:199 1304427951978
1304427960912:199 1304427951978
1304427961024:199 1304427951978
1304427961160:199 1304427951978
1304427961280:199 1304427951978
1304427961396:199 1304427951978
1304427961512:199 1304427951978
1304427961624:199 1304427951978
1304427961736:199 1304427951978
1304427961848:199 1304427951978
1304427961968:199 1304427951978
1304427962088:199 1304427951978
1304427962204:199 1304427951978
1304427962324:199 1304427951978
1304427962440:199 1304427951978
1304427962560:199 1304427951978
1304427962676:199 1304427951978
1304427962792:199 1304427951978
1304427962912:199 1304427951978
1304427963024:199 1304427951978
1304427963148:199 1304427951978
1304427963264:199 1304427951978
1304427963376:199 1304427951978
1304427963492:199 1304427951978
1304427963604:199 1304427951978
1304427963808:200 1304427963475
1304427963924:200 1304427963475
1304427964036:200 1304427963475
1304427964152:200 1304427963475
1304427964264:200 1304427963475
1304427964380:200 1304427963475
1304427964492:200 1304427963475
1304427964608:200 1304427963475
1304427964724:200 1304427963475
1304427964844:200 1304427963475
1304427965088:200 1304427963475
1304427965204:200 1304427963475
1304427965316:200 1304427963475
1304427965432:200 1304427963475
1304427965544:200 1304427963475
1304427965656:200 1304427963475
1304427965772:200 1304427963475
1304427965888:200 1304427963475
1304427966000:200 1304427963475
1304427966112:200 1304427963475
1304427966240:200 1304427963475
1304427966352:200 1304427963475
1304427966468:200 1304427963475
1304427966584:200 1304427963475
1304427966696:200 1304427963475
1304427966816:200 1304427963475
1304427966928:200 1304427963475
1304427967040:200 1304427963475
1304427967180:200 1304427963475
1304427967296:200 1304427963475
1304427967416:200 1304427963475
1304427967536:200 1304427963475
1304427967652:200 1304427963475
1304427967768:200 1304427963475
1304427967880:200 1304427963475
1304427967992:200 1304427963475
1304427968104:200 1304427963475
1304427968216:200 1304427963475
1304427968328:200 1304427963475
1304427968444:200 1304427963475
1304427968556:200 1304427963475
1304427968676:200 1304427963475
1304427968796:200 1304427963475
1304427968908:200 1304427963475
1304427969020:200 1304427963475
1304427969132:200 1304427963475
1304427969248:200 1304427963475
1304427969424:200 1304427963475
1304427969536:200 1304427963475
1304427969656:200 1304427963475
1304427969768:200 1304427963475
1304427969910:200 1304427963475
1304427970024:200 1304427963475
1304427970140:200 1304427963475
1304427970256:200 1304427963475
1304427970368:200 1304427963475
1304427970480:200 1304427963475
1304427970596:200 1304427963475
1304427970717:200 1304427963475
1304427970829:200 1304427963475
1304427970941:200 1304427963475
1304427971057:200 1304427963475
1304427971169:200 1304427963475
1304427971281:200 1304427963475
1304427971397:200 1304427963475
1304427971513:200 1304427963475
1304427971625:200 1304427963475
1304427971741:200 1304427963475
1304427971857:200 1304427963475
1304427972089:200 1304427963475
1304427972201:200 1304427963475
1304427972317:200 1304427963475
1304427972433:200 1304427963475
1304427972545:200 1304427963475
1304427972657:200 1304427963475
1304427972769:200 1304427963475
1304427972881:200 1304427963475
1304427972993:200 1304427963475
1304427973109:200 1304427963475
1304427973225:200 1304427963475
1304427973345:200 1304427963475
1304427973457:200 1304427963475
1304427973573:200 1304427963475
1304427973685:200 1304427963475
1304427973797:200 1304427963475
1304427973913:200 1304427963475
1304427974025:200 1304427963475
1304427974137:200 1304427963475
1304427974253:200 1304427963475
1304427974373:200 1304427963475
1304427974485:200 1304427963475
1304427974597:200 1304427963475
1304427974713:200 1304427963475
1304427974825:200 1304427963475
1304427974945:201 1304427974386
1304427975065:201 1304427974386
1304427975177:201 1304427974386
1304427975289:201 1304427974386
1304427975401:201 1304427974386
1304427975521:201 1304427974386
1304427975633:201 1304427974386
1304427975745:201 1304427974386
1304427975857:201 1304427974386
1304427975969:201 1304427974386
1304427976105:201 1304427974386
1304427976217:201 1304427974386
1304427976333:201 1304427974386
1304427976449:201 1304427974386
1304427976561:201 1304427974386
1304427976673:201 1304427974386
1304427976825:201 1304427974386
1304427976941:201 1304427974386
1304427977149:201 1304427974386
1304427977265:201 1304427974386
1304427977385:201 1304427974386
1304427977497:201 1304427974386
1304427977609:201 1304427974386
1304427977745:201 1304427974386
1304427977865:201 1304427974386
1304427977977:201 1304427974386
1304427978093:201 1304427974386
1304427978217:201 1304427974386
1304427978553:201 1304427974386
1304427978665:201 1304427974386
1304427978777:201 1304427974386
1304427978889:201 1304427974386
1304427979009:201 1304427974386
1304427979121:201 1304427974386
1304427979237:201 1304427974386
1304427979349:201 1304427974386
1304427979465:201 1304427974386
1304427979581:201 1304427974386
1304427979697:201 1304427974386
1304427979817:201 1304427974386
1304427979929:201 1304427974386
1304427980045:201 1304427974386
1304427980161:201 1304427974386
1304427980273:201 1304427974386
1304427980401:201 1304427974386
1304427980517:201 1304427974386
1304427980629:201 1304427974386
1304427980741:201 1304427974386
1304427980861:201 1304427974386
1304427980977:201 1304427974386
1304427981089:201 1304427974386
1304427981209:201 1304427974386
1304427981321:201 1304427974386
1304427981453:201 1304427974386
1304427981593:201 1304427974386
1304427981709:201 1304427974386
1304427981825:201 1304427974386
1304427981937:201 1304427974386
1304427982053:201 1304427974386
1304427982165:201 1304427974386
1304427982277:201 1304427974386
1304427982389:201 1304427974386
1304427982505:201 1304427974386
1304427982617:201 1304427974386
1304427982729:201 1304427974386
1304427982853:201 1304427974386
1304427982969:201 1304427974386
1304427983085:201 1304427974386
1304427983201:201 1304427974386
1304427983317:201 1304427974386
1304427983429:201 1304427974386
1304427983541:201 1304427974386
1304427983657:201 1304427974386
1304427983773:201 1304427974386
1304427983885:201 1304427974386
1304427983997:201 1304427974386
1304427984113:201 1304427974386
1304427984245:201 1304427974386
1304427984365:201 1304427974386
1304427984477:201 1304427974386
1304427984589:201 1304427974386
1304427984705:201 1304427974386
1304427984825:201 1304427974386
1304427984937:201 1304427974386
1304427985133:201 1304427974386
1304427985253:201 1304427974386
1304427985365:201 1304427974386
1304427985689:201 1304427974386
1304427985805:202 1304427985466
1304427985921:202 1304427985466
1304427986037:202 1304427985466
1304427986149:202 1304427985466
1304427986261:202 1304427985466
1304427986373:202 1304427985466
1304427986489:202 1304427985466
1304427986605:202 1304427985466
1304427986718:202 1304427985466
1304427986833:202 1304427985466
1304427986949:202 1304427985466
1304427987065:202 1304427985466
1304427987181:202 1304427985466
1304427987297:202 1304427985466
1304427987410:202 1304427985466
1304427987522:202 1304427985466
1304427987634:202 1304427985466
1304427987746:202 1304427985466
1304427987858:202 1304427985466
1304427987970:202 1304427985466
1304427988082:202 1304427985466
1304427988196:202 1304427985466
1304427988310:202 1304427985466
1304427988422:202 1304427985466
1304427988534:202 1304427985466
1304427988654:202 1304427985466
1304427988778:202 1304427985466
1304427988894:202 1304427985466
1304427989018:202 1304427985466
1304427989130:202 1304427985466
1304427989246:202 1304427985466
1304427989370:202 1304427985466
1304427989486:202 1304427985466
1304427989598:202 1304427985466
1304427989710:202 1304427985466
1304427989822:202 1304427985466
1304427989934:202 1304427985466
1304427990046:202 1304427985466
1304427990218:202 1304427985466
1304427990334:202 1304427985466
1304427990458:202 1304427985466
1304427990874:202 1304427985466
1304427990998:202 1304427985466
1304427991110:202 1304427985466
1304427991222:202 1304427985466
1304427991334:202 1304427985466
1304427991450:202 1304427985466
1304427991562:202 1304427985466
1304427991674:202 1304427985466
1304427991794:202 1304427985466
1304427991910:202 1304427985466
1304427992026:202 1304427985466
1304427992142:202 1304427985466
1304427992258:202 1304427985466
1304427992378:202 1304427985466
1304427992490:202 1304427985466
1304427992610:202 1304427985466
1304427992726:202 1304427985466
1304427992842:202 1304427985466
1304427992962:202 1304427985466
1304427993074:202 1304427985466
1304427993190:202 1304427985466
1304427993302:202 1304427985466
1304427993422:202 1304427985466
1304427993542:202 1304427985466
1304427993654:202 1304427985466
1304427993766:202 1304427985466
1304427993890:202 1304427985466
1304427994002:202 1304427985466
1304427994282:202 1304427985466
1304427994398:202 1304427985466
1304427994518:202 1304427985466
1304427994634:202 1304427985466
1304427994758:202 1304427985466
1304427994874:202 1304427985466
1304427994986:202 1304427985466
1304427995102:202 1304427985466
1304427995222:202 1304427985466
1304427995342:202 1304427985466
1304427995458:202 1304427985466
1304427995570:202 1304427985466
1304427995682:202 1304427985466
1304427995802:202 1304427985466
1304427995914:202 1304427985466
1304427996030:202 1304427985466
1304427996146:202 1304427985466
1304427996258:202 1304427985466
1304427996374:202 1304427985466
1304427996502:202 1304427985466
1304427996618:203 1304427996309
1304427996738:203 1304427996309
1304427996862:203 1304427996309
1304427996990:203 1304427996309
1304427997102:203 1304427996309
1304427997218:203 1304427996309
1304427997330:203 1304427996309
1304427997446:203 1304427996309
1304427997562:203 1304427996309
1304427997674:203 1304427996309
1304427997786:203 1304427996309
1304427997898:203 1304427996309
1304427998010:203 1304427996309
1304427998126:203 1304427996309
1304427998238:203 1304427996309
1304427998354:203 1304427996309
1304427998470:203 1304427996309
1304427998582:203 1304427996309
1304427998698:203 1304427996309
1304427998818:203 1304427996309
1304427998938:203 1304427996309
1304427999054:203 1304427996309
1304427999166:203 1304427996309
1304427999282:203 1304427996309
1304427999398:203 1304427996309
1304427999518:203 1304427996309
1304427999634:203 1304427996309
1304427999750:203 1304427996309
1304427999866:203 1304427996309
1304427999982:203 1304427996309
1304428000098:203 1304427996309
1304428000214:203 1304427996309
1304428000342:203 1304427996309
1304428000454:203 1304427996309
1304428000566:203 1304427996309
1304428000682:203 1304427996309
1304428000794:203 1304427996309
1304428000978:203 1304427996309
1304428001090:203 1304427996309
1304428001206:203 1304427996309
1304428001318:203 1304427996309
1304428001446:203 1304427996309
1304428001562:203 1304427996309
1304428001674:203 1304427996309
1304428001786:203 1304427996309
