Sender Identifier: cmon1
Poll interval: 10ms
Start Time:java.util.GregorianCalendar[time=1314979241978,areFieldsSet=true,areAllFieldsSet=true,lenient=true,zone=sun.util.calendar.ZoneInfo[id="UTC",offset=0,dstSavings=0,useDaylight=false,transitions=0,lastRule=null],firstDayOfWeek=2,minimalDaysInFirstWeek=4,ERA=1,YEAR=2011,MONTH=8,WEEK_OF_YEAR=35,WEEK_OF_MONTH=1,DAY_OF_MONTH=2,DAY_OF_YEAR=245,DAY_OF_WEEK=6,DAY_OF_WEEK_IN_MONTH=1,AM_PM=1,HOUR=4,HOUR_OF_DAY=16,MINUTE=0,SECOND=41,MILLISECOND=978,ZONE_OFFSET=0,DST_OFFSET=0]
Data format: Time in millis: File content on monitored storage system
1314979909766:69 1314979901938
1314979909777:69 1314979901938
1314979909788:69 1314979901938
1314979909800:69 1314979901938
1314979909812:69 1314979901938
1314979909823:69 1314979901938
1314979909834:69 1314979901938
1314979909846:69 1314979901938
1314979909858:69 1314979901938
1314979909870:69 1314979901938
1314979909881:69 1314979901938
1314979909893:69 1314979901938
1314979909905:69 1314979901938
1314979909916:69 1314979901938
1314979909928:69 1314979901938
1314979909939:69 1314979901938
1314979909950:69 1314979901938
1314979909962:69 1314979901938
1314979909974:69 1314979901938
1314979909985:69 1314979901938
1314979909996:69 1314979901938
1314979910008:69 1314979901938
1314979910019:69 1314979901938
1314979910032:69 1314979901938
1314979910043:69 1314979901938
1314979910055:69 1314979901938
1314979910067:69 1314979901938
1314979910079:69 1314979901938
1314979910093:69 1314979901938
1314979910104:69 1314979901938
1314979910116:69 1314979901938
1314979910127:69 1314979901938
1314979910139:69 1314979901938
1314979910150:69 1314979901938
1314979910162:69 1314979901938
1314979910173:69 1314979901938
1314979910185:69 1314979901938
1314979910196:69 1314979901938
1314979910207:69 1314979901938
1314979910218:69 1314979901938
1314979910230:69 1314979901938
1314979910241:69 1314979901938
1314979910253:69 1314979901938
1314979910264:69 1314979901938
1314979910275:69 1314979901938
1314979910286:69 1314979901938
1314979910298:69 1314979901938
1314979910309:69 1314979901938
1314979910321:69 1314979901938
1314979910332:69 1314979901938
1314979910343:69 1314979901938
1314979910356:69 1314979901938
1314979910367:69 1314979901938
1314979910378:69 1314979901938
1314979910389:69 1314979901938
1314979910400:69 1314979901938
1314979910412:69 1314979901938
1314979910423:69 1314979901938
1314979910434:69 1314979901938
1314979910446:69 1314979901938
1314979910457:69 1314979901938
1314979910468:69 1314979901938
1314979910479:69 1314979901938
1314979910491:69 1314979901938
1314979910503:69 1314979901938
1314979910514:69 1314979901938
1314979910525:69 1314979901938
1314979910537:69 1314979901938
1314979910548:69 1314979901938
1314979910560:69 1314979901938
1314979910571:69 1314979901938
1314979910583:69 1314979901938
1314979910594:69 1314979901938
1314979910662:69 1314979901938
1314979910674:69 1314979901938
1314979910686:69 1314979901938
1314979910697:69 1314979901938
1314979910709:69 1314979901938
1314979910721:69 1314979901938
1314979910731:69 1314979901938
1314979910743:69 1314979901938
1314979910755:69 1314979901938
1314979910766:69 1314979901938
1314979910776:69 1314979901938
1314979910787:69 1314979901938
1314979910799:69 1314979901938
1314979910811:69 1314979901938
1314979910822:69 1314979901938
1314979910834:69 1314979901938
1314979910845:69 1314979901938
1314979910856:69 1314979901938
1314979910868:69 1314979901938
1314979910879:69 1314979901938
1314979910891:69 1314979901938
1314979910902:69 1314979901938
1314979910914:69 1314979901938
1314979910926:69 1314979901938
1314979910936:69 1314979901938
1314979910948:69 1314979901938
1314979910959:69 1314979901938
1314979910970:69 1314979901938
1314979910981:69 1314979901938
1314979910993:69 1314979901938
1314979911004:69 1314979901938
1314979911016:69 1314979901938
1314979911027:69 1314979901938
1314979911038:69 1314979901938
1314979911050:69 1314979901938
1314979911061:69 1314979901938
1314979911073:69 1314979901938
1314979911084:69 1314979901938
1314979911096:69 1314979901938
1314979911107:69 1314979901938
1314979911119:69 1314979901938
1314979911130:69 1314979901938
1314979911141:69 1314979901938
1314979911152:69 1314979901938
1314979911164:69 1314979901938
1314979911176:69 1314979901938
1314979911187:69 1314979901938
1314979911202:69 1314979901938
1314979911213:69 1314979901938
1314979911225:69 1314979901938
1314979911236:69 1314979901938
1314979911248:69 1314979901938
1314979911259:69 1314979901938
1314979911270:69 1314979901938
1314979911281:69 1314979901938
1314979911293:69 1314979901938
1314979911305:69 1314979901938
1314979911316:69 1314979901938
1314979911328:69 1314979901938
1314979911340:69 1314979901938
1314979911351:69 1314979901938
1314979911362:69 1314979901938
1314979911374:69 1314979901938
1314979911385:69 1314979901938
1314979911397:69 1314979901938
1314979911409:69 1314979901938
1314979911420:69 1314979901938
1314979911431:69 1314979901938
1314979911443:69 1314979901938
1314979911453:69 1314979901938
1314979911465:69 1314979901938
1314979911477:69 1314979901938
1314979911488:69 1314979901938
1314979911500:69 1314979901938
1314979911511:69 1314979901938
1314979911523:69 1314979901938
1314979911534:69 1314979901938
1314979911546:69 1314979901938
1314979911557:69 1314979901938
1314979911569:69 1314979901938
1314979911581:69 1314979901938
1314979911592:69 1314979901938
1314979911603:69 1314979901938
1314979911615:69 1314979901938
1314979911626:69 1314979901938
1314979911638:69 1314979901938
1314979911649:69 1314979901938
1314979911661:69 1314979901938
1314979911672:69 1314979901938
1314979911684:69 1314979901938
1314979911696:69 1314979901938
1314979911707:69 1314979901938
1314979911719:69 1314979901938
1314979911730:69 1314979901938
1314979911741:69 1314979901938
1314979911752:69 1314979901938
1314979911763:69 1314979901938
1314979911775:69 1314979901938
1314979911786:69 1314979901938
1314979911798:69 1314979901938
1314979911810:69 1314979901938
1314979911822:69 1314979901938
1314979911833:69 1314979901938
1314979911845:69 1314979901938
1314979911856:69 1314979901938
1314979911867:69 1314979901938
1314979911878:69 1314979901938
1314979911889:69 1314979901938
1314979911900:69 1314979901938
1314979911911:69 1314979901938
1314979911923:69 1314979901938
1314979911935:69 1314979901938
1314979911946:69 1314979901938
1314979911958:69 1314979901938
1314979911969:70 1314979911968
1314979911987:70 1314979911968
1314979911999:70 1314979911968
1314979912011:70 1314979911968
1314979912023:70 1314979911968
1314979912035:70 1314979911968
1314979912046:70 1314979911968
1314979912057:70 1314979911968
1314979912070:70 1314979911968
1314979912081:70 1314979911968
1314979912092:70 1314979911968
1314979912103:70 1314979911968
1314979912115:70 1314979911968
1314979912127:70 1314979911968
1314979912138:70 1314979911968
1314979912160:70 1314979911968
1314979912172:70 1314979911968
1314979912184:70 1314979911968
1314979912195:70 1314979911968
1314979912207:70 1314979911968
1314979912218:70 1314979911968
1314979912229:70 1314979911968
1314979912240:70 1314979911968
1314979912251:70 1314979911968
1314979912262:70 1314979911968
1314979912274:70 1314979911968
1314979912285:70 1314979911968
1314979912297:70 1314979911968
1314979912308:70 1314979911968
1314979912320:70 1314979911968
1314979912331:70 1314979911968
1314979912342:70 1314979911968
1314979912355:70 1314979911968
1314979912367:70 1314979911968
1314979912378:70 1314979911968
1314979912389:70 1314979911968
1314979912401:70 1314979911968
1314979912413:70 1314979911968
1314979912424:70 1314979911968
1314979912436:70 1314979911968
1314979912448:70 1314979911968
1314979912459:70 1314979911968
1314979912471:70 1314979911968
1314979912482:70 1314979911968
1314979912494:70 1314979911968
1314979912505:70 1314979911968
1314979912516:70 1314979911968
1314979912528:70 1314979911968
1314979912540:70 1314979911968
1314979912552:70 1314979911968
1314979912563:70 1314979911968
1314979912574:70 1314979911968
1314979912585:70 1314979911968
1314979912603:70 1314979911968
1314979912615:70 1314979911968
1314979912627:70 1314979911968
1314979912639:70 1314979911968
1314979912650:70 1314979911968
1314979912661:70 1314979911968
1314979912672:70 1314979911968
1314979912684:70 1314979911968
1314979912695:70 1314979911968
1314979912706:70 1314979911968
1314979912718:70 1314979911968
1314979912729:70 1314979911968
1314979912740:70 1314979911968
1314979912752:70 1314979911968
1314979912763:70 1314979911968
1314979912775:70 1314979911968
1314979912787:70 1314979911968
1314979912798:70 1314979911968
1314979912809:70 1314979911968
1314979912822:70 1314979911968
1314979912832:70 1314979911968
1314979912843:70 1314979911968
1314979912854:70 1314979911968
1314979912866:70 1314979911968
1314979912877:70 1314979911968
1314979912888:70 1314979911968
1314979912900:70 1314979911968
1314979912911:70 1314979911968
1314979912923:70 1314979911968
1314979912934:70 1314979911968
1314979912946:70 1314979911968
1314979912957:70 1314979911968
1314979912969:70 1314979911968
1314979912981:70 1314979911968
1314979912993:70 1314979911968
1314979913004:70 1314979911968
1314979913016:70 1314979911968
1314979913027:70 1314979911968
1314979913039:70 1314979911968
1314979913051:70 1314979911968
1314979913062:70 1314979911968
1314979913073:70 1314979911968
1314979913084:70 1314979911968
1314979913096:70 1314979911968
1314979913107:70 1314979911968
1314979913119:70 1314979911968
1314979913130:70 1314979911968
1314979913141:70 1314979911968
1314979913152:70 1314979911968
1314979913163:70 1314979911968
1314979913174:70 1314979911968
1314979913186:70 1314979911968
1314979913197:70 1314979911968
1314979913208:70 1314979911968
1314979913219:70 1314979911968
1314979913231:70 1314979911968
1314979913242:70 1314979911968
1314979913253:70 1314979911968
1314979913265:70 1314979911968
1314979913276:70 1314979911968
1314979913288:70 1314979911968
1314979913299:70 1314979911968
1314979913311:70 1314979911968
1314979913323:70 1314979911968
1314979913334:70 1314979911968
1314979913346:70 1314979911968
1314979913357:70 1314979911968
1314979913369:70 1314979911968
1314979913380:70 1314979911968
1314979913392:70 1314979911968
1314979913403:70 1314979911968
1314979913415:70 1314979911968
1314979913426:70 1314979911968
1314979913437:70 1314979911968
1314979913448:70 1314979911968
1314979913460:70 1314979911968
1314979913472:70 1314979911968
1314979913484:70 1314979911968
1314979913495:70 1314979911968
1314979913507:70 1314979911968
1314979913518:70 1314979911968
1314979913530:70 1314979911968
1314979913541:70 1314979911968
1314979913552:70 1314979911968
1314979913563:70 1314979911968
1314979913574:70 1314979911968
1314979913586:70 1314979911968
1314979913597:70 1314979911968
1314979913609:70 1314979911968
1314979913622:70 1314979911968
1314979913634:70 1314979911968
1314979913645:70 1314979911968
1314979913657:70 1314979911968
1314979913668:70 1314979911968
1314979913680:70 1314979911968
1314979913690:70 1314979911968
1314979913702:70 1314979911968
1314979913713:70 1314979911968
1314979913724:70 1314979911968
1314979913735:70 1314979911968
1314979913747:70 1314979911968
1314979913759:70 1314979911968
1314979913770:70 1314979911968
1314979913781:70 1314979911968
1314979913793:70 1314979911968
1314979913804:70 1314979911968
1314979913816:70 1314979911968
1314979913827:70 1314979911968
1314979913838:70 1314979911968
1314979913850:70 1314979911968
1314979913861:70 1314979911968
1314979913873:70 1314979911968
1314979913884:70 1314979911968
1314979913895:70 1314979911968
1314979913907:70 1314979911968
1314979913918:70 1314979911968
1314979913929:70 1314979911968
1314979913940:70 1314979911968
1314979913952:70 1314979911968
1314979913964:70 1314979911968
1314979913975:70 1314979911968
1314979913987:70 1314979911968
1314979913998:70 1314979911968
1314979914009:70 1314979911968
1314979914020:70 1314979911968
1314979914032:70 1314979911968
1314979914044:70 1314979911968
1314979914055:70 1314979911968
1314979914066:70 1314979911968
1314979914077:70 1314979911968
1314979914089:70 1314979911968
1314979914100:70 1314979911968
1314979914112:70 1314979911968
1314979914123:70 1314979911968
1314979914134:70 1314979911968
1314979914145:70 1314979911968
1314979914156:70 1314979911968
1314979914167:70 1314979911968
1314979914179:70 1314979911968
1314979914190:70 1314979911968
1314979914201:70 1314979911968
1314979914212:70 1314979911968
1314979914223:70 1314979911968
1314979914234:70 1314979911968
1314979914246:70 1314979911968
1314979914257:70 1314979911968
1314979914269:70 1314979911968
1314979914281:70 1314979911968
1314979914293:70 1314979911968
1314979914304:70 1314979911968
1314979914316:70 1314979911968
1314979914328:70 1314979911968
1314979914339:70 1314979911968
1314979914350:70 1314979911968
1314979914362:70 1314979911968
1314979914373:70 1314979911968
1314979914384:70 1314979911968
1314979914395:70 1314979911968
1314979914407:70 1314979911968
1314979914419:70 1314979911968
1314979914430:70 1314979911968
1314979914441:70 1314979911968
1314979914453:70 1314979911968
1314979914464:70 1314979911968
1314979914475:70 1314979911968
1314979914486:70 1314979911968
1314979914498:70 1314979911968
1314979914509:70 1314979911968
1314979914520:70 1314979911968
1314979914532:70 1314979911968
1314979914544:70 1314979911968
1314979914557:70 1314979911968
1314979914568:70 1314979911968
1314979914579:70 1314979911968
1314979914590:70 1314979911968
1314979914601:70 1314979911968
1314979914613:70 1314979911968
1314979914624:70 1314979911968
1314979914636:70 1314979911968
1314979914647:70 1314979911968
1314979914660:70 1314979911968
1314979914672:70 1314979911968
1314979914684:70 1314979911968
1314979914695:70 1314979911968
1314979914706:70 1314979911968
1314979914718:70 1314979911968
1314979914729:70 1314979911968
1314979914741:70 1314979911968
1314979914751:70 1314979911968
1314979914763:70 1314979911968
1314979914775:70 1314979911968
1314979914786:70 1314979911968
1314979914796:70 1314979911968
1314979914808:70 1314979911968
1314979914819:70 1314979911968
1314979914831:70 1314979911968
1314979914842:70 1314979911968
1314979914854:70 1314979911968
1314979914865:70 1314979911968
1314979914877:70 1314979911968
1314979914889:70 1314979911968
1314979914900:70 1314979911968
1314979914911:70 1314979911968
1314979914923:70 1314979911968
1314979914934:70 1314979911968
1314979914946:70 1314979911968
1314979914957:70 1314979911968
1314979914969:70 1314979911968
1314979914980:70 1314979911968
1314979914992:70 1314979911968
1314979915003:70 1314979911968
1314979915014:70 1314979911968
1314979915025:70 1314979911968
1314979915036:70 1314979911968
1314979915048:70 1314979911968
1314979915061:70 1314979911968
1314979915072:70 1314979911968
1314979915084:70 1314979911968
1314979915095:70 1314979911968
1314979915106:70 1314979911968
1314979915117:70 1314979911968
1314979915128:70 1314979911968
1314979915139:70 1314979911968
1314979915151:70 1314979911968
1314979915163:70 1314979911968
1314979915175:70 1314979911968
1314979915186:70 1314979911968
1314979915199:70 1314979911968
1314979915211:70 1314979911968
1314979915222:70 1314979911968
1314979915234:70 1314979911968
1314979915246:70 1314979911968
1314979915257:70 1314979911968
1314979915269:70 1314979911968
1314979915281:70 1314979911968
1314979915291:70 1314979911968
1314979915302:70 1314979911968
1314979915314:70 1314979911968
1314979915326:70 1314979911968
1314979915337:70 1314979911968
